Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Churn,Gender_Male
53.0,2.0,0.0,3.0,0,0,62002.96,0,True
43.0,6.0,144691.15,4.0,1,0,87116.83,1,True
54.0,9.0,179117.99,1.0,1,1,100331.1,1,True
38.0,7.0,0.0,2.0,0,0,99349.07,1,True
43.0,6.0,0.0,3.0,1,1,117776.73,0,False
61.0,10.0,0.0,2.0,1,0,85461.11,1,True
19.0,6.0,0.0,1.0,0,0,52161.97,1,True
56.0,3.0,0.0,2.0,0,1,27746.32,0,True
59.0,5.0,105156.87,3.0,0,1,30413.74,0,True
64.0,3.0,37707.35,1.0,0,0,26649.53,1,True
30.0,3.0,176829.38,3.0,1,1,81676.54,0,False
20.0,8.0,0.0,3.0,1,0,92523.58,0,True
24.0,7.0,0.0,2.0,1,0,-50000.0,1,False
60.0,8.0,0.0,2.0,1,0,36502.77,1,False
65.0,9.0,0.0,3.0,1,0,114742.21,1,False
30.0,2.0,0.0,1.0,1,0,63049.04,1,False
26.0,8.0,130941.61,1.0,1,1,148510.2,1,True
43.0,8.0,110422.97,4.0,0,1,83753.11,1,True
37.0,6.0,123888.29,2.0,1,0,34607.38,1,False
29.0,2.0,0.0,3.0,0,0,62239.96,0,False
31.0,6.0,146318.42,1.0,0,0,116158.78,1,False
36.0,2.0,162283.18,4.0,1,0,68375.63,0,True
69.0,1.0,0.0,2.0,0,0,79753.8,0,True
40.0,6.0,12776.24,4.0,0,1,149230.62,1,False
39.0,5.0,0.0,1.0,0,0,66069.03,1,True
40.0,7.0,0.0,3.0,1,0,51694.25,1,False
56.0,7.0,63687.09,2.0,1,0,127574.84,1,True
24.0,2.0,0.0,2.0,0,0,116815.77,1,True
38.0,10.0,0.0,1.0,0,0,61249.71,1,True
45.0,1.0,139109.47,1.0,1,1,74016.83,0,False
55.0,6.0,5765.31,2.0,1,0,42673.2,1,True
41.0,3.0,0.0,4.0,0,1,87779.01,0,True
53.0,9.0,5490.34,2.0,0,1,135785.6,0,True
36.0,7.0,86505.0,2.0,0,0,94375.99,1,True
51.0,8.0,50124.55,1.0,0,0,96438.91,1,False
49.0,9.0,0.0,3.0,1,1,87350.07,1,False
41.0,4.0,0.0,3.0,1,0,132252.39,1,False
43.0,4.0,0.0,3.0,0,1,111911.99,0,True
32.0,2.0,0.0,1.0,1,1,115669.33,1,False
58.0,8.0,0.0,2.0,1,0,37891.87,1,False
54.0,10.0,171963.24,1.0,1,0,51078.63,1,False
69.0,7.0,63207.01,4.0,0,0,146952.93,0,False
40.0,10.0,0.0,3.0,0,0,145533.07,1,False
34.0,2.0,193076.72,3.0,1,1,114394.46,0,False
52.0,2.0,42109.62,4.0,0,0,71776.47,1,True
64.0,8.0,0.0,1.0,1,0,119475.2,1,True
36.0,6.0,128672.14,3.0,0,0,137422.25,1,False
68.0,8.0,17398.79,4.0,0,1,90970.06,0,False
24.0,10.0,0.0,2.0,1,1,142853.13,0,False
42.0,7.0,100615.28,3.0,1,0,35593.88,1,True
20.0,6.0,0.0,2.0,1,0,108744.84,1,True
25.0,3.0,189204.19,2.0,0,0,37119.3,0,True
25.0,8.0,0.0,3.0,0,1,59928.93,0,True
18.0,6.0,0.0,1.0,0,0,107963.8,1,False
53.0,5.0,0.0,1.0,0,1,127732.17,0,True
69.0,3.0,0.0,4.0,0,0,67187.77,0,True
41.0,4.0,23405.5,2.0,1,1,26135.57,0,False
32.0,2.0,5360.75,3.0,0,1,142467.57,0,False
41.0,8.0,79231.24,4.0,1,1,90753.45,0,False
32.0,9.0,35147.68,2.0,0,0,24324.84,1,True
42.0,6.0,0.0,2.0,1,0,78664.66,0,False
47.0,4.0,0.0,2.0,0,0,126632.93,0,False
66.0,1.0,0.0,2.0,1,0,105903.81,0,True
34.0,7.0,0.0,4.0,1,1,68933.95,0,False
26.0,5.0,172553.15,1.0,0,1,86687.32,0,False
51.0,7.0,0.0,2.0,0,1,113962.0,1,False
18.0,8.0,0.0,2.0,0,0,116723.72,1,False
59.0,9.0,150126.42,2.0,1,1,50242.76,0,False
41.0,8.0,125308.13,10.0,1,0,116081.88,0,True
59.0,1.0,0.0,2.0,0,1,121146.02,0,True
20.0,7.0,97163.18,3.0,1,1,52318.63,0,False
63.0,1.0,0.0,1.0,0,1,64925.35,1,False
29.0,10.0,0.0,2.0,1,1,127578.08,1,False
18.0,6.0,48991.88,4.0,0,0,44326.16,1,False
52.0,6.0,195521.76,1.0,0,0,89815.37,0,False
47.0,2.0,0.0,2.0,1,0,41357.29,0,True
39.0,3.0,0.0,1.0,1,1,138225.84,1,False
69.0,5.0,0.0,1.0,0,0,52104.95,0,True
61.0,6.0,3632.53,4.0,0,1,141523.42,0,False
40.0,7.0,0.0,4.0,0,1,69017.01,1,False
31.0,7.0,118852.06,2.0,1,0,78136.13,0,False
39.0,9.0,129461.34,3.0,0,1,31368.05,0,True
62.0,1.0,8922.48,1.0,0,0,143972.24,1,False
32.0,4.0,36639.89,3.0,0,0,38355.88,0,True
50.0,7.0,124428.03,2.0,0,1,119836.1,0,False
46.0,2.0,0.0,3.0,0,0,127372.32,0,False
60.0,7.0,0.0,2.0,1,1,140420.08,0,True
43.0,2.0,0.0,2.0,1,0,75379.68,0,True
64.0,10.0,113314.68,4.0,1,0,10000000.0,0,False
45.0,1.0,0.0,2.0,1,1,69169.19,0,False
30.0,9.0,137090.15,4.0,0,1,61093.17,1,False
54.0,5.0,0.0,4.0,1,1,58737.04,1,True
54.0,9.0,0.0,4.0,1,1,59998.28,0,True
70.0,2.0,9999999.0,2.0,0,0,91068.04,0,False
41.0,10.0,107377.28,2.0,1,1,139143.59,0,True
26.0,1.0,23866.36,2.0,0,1,95806.62,0,False
61.0,9.0,0.0,3.0,1,0,133441.37,1,False
43.0,9.0,138591.8,4.0,0,1,127820.07,1,False
50.0,10.0,111158.15,1.0,1,0,60584.94,1,True
66.0,7.0,166754.54,4.0,1,0,98179.93,1,True
53.0,8.0,169162.89,1.0,0,0,72243.92,1,True
25.0,7.0,72039.5,4.0,1,0,117418.03,1,True
43.0,7.0,0.0,1.0,1,0,33796.33,1,False
43.0,2.0,85993.9,1.0,1,1,88256.41,0,True
41.0,2.0,0.0,4.0,1,1,26991.66,1,False
40.0,7.0,78151.34,4.0,1,1,131405.37,0,True
29.0,8.0,154179.58,2.0,1,0,64413.34,0,True
23.0,4.0,24756.82,4.0,0,1,97650.61,0,True
24.0,3.0,0.0,1.0,0,0,120983.8,0,False
28.0,3.0,0.0,1.0,0,0,102592.04,1,True
34.0,10.0,0.0,1.0,0,1,131531.54,0,True
52.0,7.0,190670.9,2.0,1,1,88586.44,0,False
58.0,10.0,0.0,3.0,1,0,89221.22,1,False
21.0,10.0,34084.81,1.0,1,0,146076.45,1,False
19.0,1.0,144505.34,4.0,0,0,83337.56,1,False
29.0,9.0,82170.03,3.0,1,0,114641.59,0,False
65.0,8.0,155109.48,4.0,0,1,131280.14,0,False
39.0,5.0,28232.19,3.0,1,1,70418.46,0,True
43.0,6.0,0.0,4.0,1,1,130787.61,1,False
23.0,1.0,125080.32,4.0,0,1,107458.28,0,True
23.0,5.0,0.0,4.0,0,0,121790.03,0,False
69.0,10.0,39796.7,1.0,1,1,28053.05,1,True
28.0,7.0,8255.75,4.0,1,0,35336.42,1,True
57.0,1.0,168954.7,3.0,0,0,25189.93,0,True
67.0,6.0,131103.56,4.0,1,0,135025.03,1,False
40.0,4.0,198659.77,2.0,1,1,87161.59,0,False
42.0,4.0,169788.12,1.0,1,0,46190.31,1,False
33.0,1.0,20032.5,1.0,0,1,42348.63,0,False
43.0,6.0,0.0,3.0,1,0,92698.36,0,True
29.0,2.0,4189.6,2.0,0,0,98417.7,1,False
54.0,7.0,186580.78,4.0,1,0,95623.8,0,False
49.0,5.0,0.0,2.0,1,0,55301.56,1,False
32.0,10.0,0.0,4.0,1,1,58740.89,0,True
53.0,5.0,75226.97,3.0,1,1,142747.15,0,False
38.0,1.0,196946.24,1.0,0,0,46459.53,0,False
21.0,8.0,0.0,2.0,0,1,77957.32,0,False
65.0,1.0,18254.61,1.0,1,1,70436.46,0,False
22.0,2.0,0.0,3.0,1,0,107960.24,1,False
59.0,6.0,0.0,3.0,1,0,119491.12,0,False
27.0,9.0,0.0,1.0,0,0,51493.43,1,False
26.0,5.0,0.0,2.0,0,0,62408.67,0,True
21.0,9.0,27535.55,3.0,1,1,140160.24,1,False
51.0,10.0,74501.47,2.0,0,1,144012.88,0,True
63.0,10.0,135133.54,1.0,1,1,123435.83,1,False
26.0,4.0,101422.82,1.0,1,1,105974.55,1,True
48.0,8.0,0.0,2.0,0,1,80694.15,1,False
64.0,4.0,187836.52,4.0,1,1,118400.6,0,False
67.0,9.0,199365.03,1.0,1,0,23954.06,1,False
61.0,10.0,0.0,4.0,0,0,146339.89,1,False
32.0,1.0,0.0,3.0,1,0,45047.93,1,True
53.0,4.0,0.0,4.0,0,0,41604.05,1,False
51.0,2.0,69262.32,4.0,1,0,43291.31,0,True
27.0,10.0,142224.6,4.0,0,0,32570.29,0,True
56.0,5.0,0.0,1.0,0,0,22528.25,1,False
69.0,8.0,0.0,3.0,1,1,21366.72,0,True
50.0,1.0,197350.83,2.0,0,1,138152.5,0,False
44.0,5.0,189128.96,4.0,1,0,26565.96,0,True
42.0,5.0,29420.05,3.0,1,0,56271.08,1,False
18.0,3.0,0.0,1.0,1,0,114900.22,1,True
62.0,7.0,15792.59,1.0,1,0,81389.44,1,True
23.0,3.0,0.0,3.0,0,0,101278.1,0,False
24.0,6.0,33128.09,3.0,1,0,21845.56,1,True
53.0,3.0,0.0,2.0,0,1,89968.61,0,True
53.0,8.0,34663.22,1.0,0,1,84783.29,0,False
26.0,4.0,109213.63,1.0,1,1,148737.07,0,False
34.0,8.0,0.0,1.0,0,0,23762.76,1,False
45.0,8.0,0.0,2.0,1,0,63937.6,1,False
38.0,1.0,150369.09,3.0,0,0,44103.15,1,True
39.0,2.0,169114.72,3.0,1,1,105065.04,0,False
35.0,8.0,117038.05,2.0,0,1,32018.44,0,False
26.0,9.0,0.0,3.0,0,1,52192.11,1,False
21.0,7.0,0.0,4.0,1,1,88392.22,0,False
40.0,4.0,0.0,4.0,0,1,38065.97,0,True
48.0,10.0,64825.98,2.0,1,1,146737.56,0,True
27.0,10.0,0.0,2.0,0,0,130493.04,1,True
56.0,7.0,2545.56,2.0,0,1,56174.8,1,False
32.0,6.0,168918.76,4.0,0,0,37391.16,0,True
20.0,1.0,124426.73,2.0,1,1,57664.64,0,True
23.0,3.0,82817.72,1.0,0,0,67668.25,1,False
21.0,8.0,0.0,4.0,0,0,28844.85,1,True
48.0,8.0,101679.23,1.0,1,1,129832.33,1,True
34.0,4.0,0.0,1.0,0,1,21277.58,0,False
69.0,10.0,0.0,3.0,0,0,126092.01,0,True
22.0,4.0,0.0,1.0,0,0,93967.82,1,False
43.0,7.0,35657.18,2.0,1,1,77801.6,1,True
62.0,7.0,59992.53,1.0,0,1,104821.87,1,False
33.0,9.0,0.0,1.0,0,0,41261.99,1,True
63.0,6.0,61058.21,2.0,1,0,77024.37,1,False
25.0,5.0,0.0,2.0,1,0,52734.88,0,False
70.0,5.0,0.0,4.0,1,0,37344.12,0,False
58.0,5.0,0.0,3.0,0,1,101387.11,1,True
62.0,10.0,52238.36,3.0,0,0,70057.55,0,True
51.0,5.0,167159.78,4.0,0,0,115669.65,1,False
68.0,7.0,9999999.0,4.0,1,0,140987.39,1,True
28.0,1.0,0.0,2.0,1,1,28485.98,0,True
35.0,1.0,0.0,3.0,1,0,119823.93,0,True
37.0,3.0,43320.19,2.0,1,1,97050.49,0,True
26.0,2.0,93260.79,1.0,0,1,55772.11,0,False
38.0,1.0,68307.96,1.0,0,1,106035.39,0,True
38.0,10.0,143349.14,2.0,1,0,36282.66,0,False
18.0,5.0,0.0,3.0,0,1,147798.41,0,True
19.0,6.0,147628.46,2.0,1,0,37839.53,0,True
25.0,8.0,0.0,4.0,1,0,53053.69,1,False
38.0,8.0,10704.5,2.0,0,1,64511.37,0,False
32.0,10.0,150870.65,4.0,1,1,44627.65,0,False
24.0,7.0,0.0,4.0,1,1,34233.83,1,False
70.0,1.0,0.0,3.0,0,1,145652.66,0,True
66.0,8.0,0.0,2.0,0,1,65822.54,1,False
63.0,2.0,0.0,3.0,0,0,101685.13,1,False
20.0,6.0,116172.54,1.0,1,1,111426.04,0,True
29.0,6.0,0.0,4.0,1,1,103258.15,1,True
18.0,5.0,7651.29,1.0,0,0,112588.63,1,False
39.0,10.0,97231.34,3.0,1,0,146891.18,1,False
57.0,1.0,0.0,4.0,0,0,65601.09,0,False
43.0,3.0,0.0,3.0,0,1,20302.04,0,False
58.0,10.0,0.0,3.0,0,0,53665.01,0,False
50.0,5.0,189512.7,1.0,0,0,49001.22,1,False
70.0,4.0,0.0,1.0,1,1,29234.86,0,False
53.0,9.0,115341.86,0.0,0,0,33938.91,1,True
41.0,4.0,168163.75,4.0,1,1,50790.43,0,False
33.0,9.0,73813.96,1.0,1,1,27110.11,1,False
46.0,6.0,0.0,4.0,1,0,38276.95,1,True
66.0,5.0,37501.31,2.0,1,0,109134.73,1,True
64.0,3.0,0.0,1.0,0,0,138325.5,1,False
29.0,7.0,44331.99,3.0,0,0,32784.84,1,False
60.0,1.0,190614.04,1.0,0,0,81629.91,0,False
46.0,2.0,0.0,2.0,1,1,23655.8,0,False
35.0,2.0,30073.22,3.0,1,0,104796.54,1,True
59.0,6.0,4365.65,2.0,0,1,126558.01,0,False
55.0,4.0,0.0,4.0,1,0,30915.13,0,False
22.0,6.0,0.0,1.0,1,1,115465.5,1,True
67.0,3.0,0.0,2.0,0,1,71926.2,0,True
21.0,9.0,0.0,4.0,0,0,27065.25,1,False
58.0,2.0,0.0,2.0,0,0,28213.8,0,False
60.0,9.0,150816.65,3.0,0,1,95690.87,0,True
20.0,10.0,127351.02,1.0,1,0,70738.42,0,False
29.0,1.0,0.0,3.0,1,1,40074.05,0,True
69.0,6.0,56151.73,2.0,0,0,42458.38,0,True
51.0,9.0,0.0,4.0,1,0,106364.12,1,False
25.0,3.0,2715.18,4.0,1,0,79201.34,1,True
59.0,7.0,0.0,3.0,0,0,54994.67,0,True
24.0,10.0,36398.93,1.0,1,1,29010.01,1,True
22.0,6.0,148047.16,1.0,0,0,26877.97,1,False
70.0,10.0,0.0,1.0,1,1,83165.13,1,False
66.0,6.0,160362.8,2.0,1,1,96210.61,0,True
27.0,1.0,0.0,2.0,1,1,63602.89,0,False
56.0,3.0,0.0,3.0,1,0,39426.71,0,True
38.0,9.0,0.0,3.0,0,0,80879.08,0,True
51.0,3.0,0.0,2.0,0,0,23669.74,0,False
65.0,1.0,143264.79,3.0,0,1,145087.68,0,False
47.0,4.0,0.0,4.0,0,0,136020.98,1,False
19.0,5.0,50409.21,4.0,0,1,115239.65,0,True
63.0,3.0,0.0,4.0,0,1,140258.39,0,True
66.0,3.0,0.0,2.0,1,0,127307.19,1,True
20.0,10.0,0.0,4.0,0,0,100931.11,1,False
26.0,6.0,0.0,1.0,0,0,143129.88,1,False
61.0,4.0,0.0,3.0,0,1,64391.02,0,True
56.0,2.0,40981.36,3.0,1,0,57589.54,0,False
52.0,1.0,0.0,1.0,0,1,71955.54,0,False
48.0,7.0,52297.92,1.0,0,0,26436.64,1,False
22.0,4.0,0.0,4.0,0,0,29387.71,0,False
19.0,9.0,153264.62,1.0,0,0,104273.4,1,True
30.0,3.0,0.0,1.0,0,0,87387.51,1,False
39.0,7.0,0.0,2.0,0,1,147263.16,0,True
41.0,8.0,150941.65,4.0,1,1,91012.19,1,True
29.0,10.0,171374.57,4.0,1,1,54150.41,0,True
26.0,8.0,144279.36,2.0,0,1,66288.75,0,False
53.0,1.0,128201.16,4.0,0,1,133578.14,0,False
24.0,4.0,119121.48,3.0,1,0,40911.84,0,True
40.0,5.0,0.0,0.0,0,0,141701.2,1,False
34.0,10.0,107602.11,10.0,0,0,84087.75,1,True
40.0,1.0,166556.37,1.0,0,1,83950.64,0,False
44.0,6.0,0.0,2.0,1,0,33886.73,1,True
38.0,10.0,34937.07,3.0,0,1,109645.8,0,False
33.0,8.0,0.0,1.0,0,1,62738.82,1,False
49.0,9.0,0.0,4.0,0,1,29960.91,0,False
55.0,3.0,0.0,1.0,0,0,142889.92,0,False
64.0,10.0,163841.8,2.0,0,1,126719.5,0,False
44.0,9.0,64985.07,2.0,1,1,138910.29,0,True
52.0,8.0,53744.41,2.0,0,1,34773.99,1,False
28.0,1.0,157557.88,2.0,0,0,39664.36,1,True
54.0,5.0,151505.71,3.0,1,1,22343.77,0,False
21.0,6.0,0.0,3.0,1,0,80628.7,1,True
25.0,5.0,151551.29,2.0,1,1,72471.37,0,True
28.0,3.0,11014.26,4.0,1,0,24221.2,0,False
60.0,3.0,0.0,4.0,1,0,22060.74,0,False
22.0,4.0,13273.24,1.0,0,0,93647.36,1,False
35.0,1.0,0.0,4.0,0,0,40740.19,0,True
31.0,3.0,176599.43,1.0,1,1,113997.43,0,True
49.0,7.0,22918.31,4.0,1,0,22040.47,1,True
41.0,6.0,52109.18,1.0,1,1,45871.47,0,True
32.0,6.0,0.0,2.0,1,1,47209.79,1,False
24.0,7.0,0.0,2.0,1,0,119746.29,0,False
35.0,2.0,158000.08,2.0,1,0,110026.82,1,True
53.0,5.0,21862.31,2.0,1,0,93546.46,1,True
54.0,2.0,72959.86,4.0,0,1,69306.84,0,True
70.0,2.0,191224.73,2.0,1,1,85413.29,0,True
22.0,3.0,0.0,2.0,1,1,40690.68,0,False
57.0,3.0,0.0,1.0,0,1,48739.3,0,False
26.0,3.0,121736.52,1.0,1,0,113614.47,1,False
36.0,7.0,35621.5,3.0,1,1,72042.88,0,False
45.0,5.0,134949.16,1.0,1,1,81488.78,0,True
54.0,9.0,92945.83,2.0,1,1,132262.38,0,False
61.0,2.0,185746.14,1.0,0,1,96812.61,0,True
54.0,6.0,0.0,2.0,1,0,127492.82,1,False
44.0,1.0,0.0,2.0,1,1,132804.01,0,False
59.0,2.0,0.0,3.0,1,0,113323.18,0,False
67.0,9.0,59465.1,3.0,1,1,68324.51,1,True
65.0,8.0,0.0,1.0,1,1,93528.46,1,False
45.0,8.0,0.0,4.0,0,0,135523.47,1,True
33.0,9.0,0.0,1.0,0,0,60893.34,1,False
23.0,8.0,0.0,1.0,1,0,75418.7,1,False
26.0,1.0,0.0,4.0,1,0,50873.19,0,True
53.0,7.0,84880.73,3.0,1,1,73876.43,0,False
47.0,8.0,21938.69,3.0,1,0,124749.31,0,True
24.0,6.0,83412.17,1.0,1,0,149913.72,1,False
24.0,7.0,155398.59,4.0,1,1,144152.98,0,False
30.0,7.0,0.0,4.0,1,0,90407.6,1,True
67.0,8.0,101240.17,2.0,1,0,63987.82,0,False
65.0,9.0,0.0,1.0,0,0,145822.39,1,False
22.0,9.0,0.0,3.0,0,1,86086.21,0,True
56.0,5.0,166805.14,2.0,1,0,114544.9,0,True
34.0,10.0,89147.25,2.0,0,1,77673.95,0,False
46.0,3.0,0.0,1.0,1,0,75847.47,1,False
53.0,2.0,119946.99,2.0,0,1,148977.33,0,True
26.0,4.0,0.0,4.0,0,1,89569.8,1,True
55.0,6.0,5765.31,2.0,1,0,42673.2,1,True
58.0,10.0,88282.84,2.0,1,0,104538.24,1,True
64.0,5.0,0.0,3.0,1,0,52888.72,0,True
48.0,8.0,0.0,1.0,1,0,46739.34,1,True
39.0,4.0,0.0,1.0,0,1,98427.93,0,True
34.0,7.0,187099.25,1.0,1,1,81839.42,0,False
57.0,3.0,0.0,3.0,1,1,37550.17,0,True
